sent_id,file,sent_index,text,page_number,section_type,line_number
Das_Kapital_MEGA_A2_B005-00_ETX.xml:141,Das_Kapital_MEGA_A2_B005-00_ETX.xml,141,"Jahrhunderts die Sturmglocke für die europäische Mittelklasse läutete, so der amerikanische Bürgerkrieg des 19.",13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:142,Das_Kapital_MEGA_A2_B005-00_ETX.xml,142,Jahrhunderts für die europäische Arbeiterklasse.,13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:143,Das_Kapital_MEGA_A2_B005-00_ETX.xml,143,In England ist der Umwälzungsprozeß mit Händen greifbar.,13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:144,Das_Kapital_MEGA_A2_B005-00_ETX.xml,144,Auf einem gewissen Höhepunkt muß er auf den Kontinent rückschlagen.,13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:145,Das_Kapital_MEGA_A2_B005-00_ETX.xml,145,"Dort wird er sich in brutaleren oder humaneren Formen bewegen, je nach dem Entwicklungsgrad der Arbeiterklasse selbst.",13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:146,Das_Kapital_MEGA_A2_B005-00_ETX.xml,146,"Von höheren Motiven abgesehn, gebietet also den jetzt herrschenden Klas- sen ihr eigenstes Interesse die Wegräumung aller gesetzlich kontrolirbaren Hindernisse, welche die Entwicklung der Arbeiterklasse hemmen.",13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:147,Das_Kapital_MEGA_A2_B005-00_ETX.xml,147,"Ich habe deßwegen u. a. der Geschichte, dem Inhalt und den Resultaten der englischen Fabrikgesetzgebung einen so ausführlichen Platz in die sem Bande ein- geräumt.",13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:148,Das_Kapital_MEGA_A2_B005-00_ETX.xml,148,Eine Nation soll und kann von der anderen lernen.,13,text,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:149,Das_Kapital_MEGA_A2_B005-00_ETX.xml,149,"Auch wenn eine Gesellschaft dem Naturgesetz ihrer Bewegung auf die Spur gekommen ist, ‒ und es ist der letzte Endzweck dieses Werks das ökonomische Be-",13,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:150,Das_Kapital_MEGA_A2_B005-00_ETX.xml,150,"wegungsgesetz der modernen Gesellschaft zu enthüllen  ‒ kann sie na- turgemäße Entwicklungsphasen weder überspringen, noch wegdekretiren.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:151,Das_Kapital_MEGA_A2_B005-00_ETX.xml,151,Aber sie kann die Geburtswehen abkürzen und mildern.,14,text,3
Das_Kapital_MEGA_A2_B005-00_ETX.xml:152,Das_Kapital_MEGA_A2_B005-00_ETX.xml,152,Zur Vermeidung möglicher Mißverständnisse ein Wort.,14,text,4
Das_Kapital_MEGA_A2_B005-00_ETX.xml:153,Das_Kapital_MEGA_A2_B005-00_ETX.xml,153,Die Gestalten von Kapitalist und Grundeigenthümer zeichne ich keineswegs in rosigem Licht.,14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:154,Das_Kapital_MEGA_A2_B005-00_ETX.xml,154,"Aber es handelt sich hier um die Personen nur, soweit sie die Personifikation ökonomischer Kategorien sind, Träger von bestimmten Klassenverhält- nissen und Interessen . Weniger als jeder andre kann mein Standpunkt, der die Entwicklung der ökonomischen Gesellschaftsformation als einen na- turgeschichtlichen Prozeß  auffaßt, den Einzelnen verantwortlich machen für Verhältnisse, deren Geschöpf er social bleibt, so sehr er sich auch subjektiv über sie erheben mag.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:155,Das_Kapital_MEGA_A2_B005-00_ETX.xml,155,"Auf dem Gebiet der politischen Oekonomie begegnet die freie wissen- schaftliche Forschung  nicht nur demselben Feinde, wie auf allen anderen Gebieten.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:156,Das_Kapital_MEGA_A2_B005-00_ETX.xml,156,"Die eigenthümliche Natur des Stoffes, den sie behandelt, ruft wider sie die heftigsten, kleinlichsten und gehässigsten Leidenschaften der menschlichen Brust, die Furien des Privatinteresses, auf den Kampfplatz.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:157,Das_Kapital_MEGA_A2_B005-00_ETX.xml,157,Die englische Hochkirche z.,14,text,18
Das_Kapital_MEGA_A2_B005-00_ETX.xml:158,Das_Kapital_MEGA_A2_B005-00_ETX.xml,158,B. verzeiht eher den Angriff auf 38 von ihren 39 Glaubensartikeln als auf    1 39,14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:159,Das_Kapital_MEGA_A2_B005-00_ETX.xml,159,ihres Geldeinkommens.,14,text,19
Das_Kapital_MEGA_A2_B005-00_ETX.xml:160,Das_Kapital_MEGA_A2_B005-00_ETX.xml,160,"Heutzutage ist der Atheismus selbst eine culpa levis, verglichen mit der Kritik überlieferter Eigenthumsverhältnisse.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:161,Das_Kapital_MEGA_A2_B005-00_ETX.xml,161,Jedoch ist hier ein Fortschritt unverkennbar.,14,text,21
Das_Kapital_MEGA_A2_B005-00_ETX.xml:162,Das_Kapital_MEGA_A2_B005-00_ETX.xml,162,Ich verweise z.,14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:163,Das_Kapital_MEGA_A2_B005-00_ETX.xml,163,"B. auf das in den letzten Wochen veröffentliche Blaubuch: „Correspondence with Her Majesty's Missions Abroad, regarding Industrial Questions and Trade's Unions .“ Die auswärtigen Vertreter der englischen Krone sprechen es hier mit dürren Worten aus, daß in Deutschland, Frank- reich, kurz allen Kulturstaaten des europäischen Kontinents, eine Umwand- lung der be stehenden Verhältnisse von Kapital und Arbeit ebenso fühlbar und ebenso unvermeidlich ist als in England.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:164,Das_Kapital_MEGA_A2_B005-00_ETX.xml,164,"Gleichzeitig erklärte jenseits des atlantischen Oceans Herr Wade, Vicepräsident der Vereinigten Staaten von Nordamerika, in öffentlichen Meetings: Nach Beseitigung der Sklaverei trete die Umwandlung der Kapital- und Grundeigenthumsverhält- nisse auf die Tagesordnung!",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:165,Das_Kapital_MEGA_A2_B005-00_ETX.xml,165,"Es sind dieß Zeichen der Zeit, die sich nicht verstecken lassen durch Purpurmäntel oder schwarze Kutten.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:166,Das_Kapital_MEGA_A2_B005-00_ETX.xml,166,"Sie bedeuten nicht, daß morgen Wunder geschehn werden.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:167,Das_Kapital_MEGA_A2_B005-00_ETX.xml,167,"Sie zeigen, wie selbst in den herrschenden Klassen die Ahnung aufdämmert, daß die jetzige Gesellschaft kein fester Krystall, sondern ein umwandlungsfähiger und beständig im Prozeß der Umwandlung begriffener Organismus ist.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:168,Das_Kapital_MEGA_A2_B005-00_ETX.xml,168,"Der zweite Band dieser Schrift wird den Cirkulationsprozeß des Kapi- tals (Buch II)  und die Gestaltungen des Gesammtprozesses (Buch III), der abschließende dritte Band (Buch IV) die Geschichte der Theorie behan- deln.",14,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:169,Das_Kapital_MEGA_A2_B005-00_ETX.xml,169,Jedes Urtheil wissenschaftlicher Kritik ist mir willkommen.,15,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:170,Das_Kapital_MEGA_A2_B005-00_ETX.xml,170,"Gegenüber den Vorurtheilen der s. g. öffentlichen Meinung, der ich nie Koncessionen gemacht habe, gilt mir nach wie vor der Wahlspruch des großen Florentiners:",15,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:171,Das_Kapital_MEGA_A2_B005-00_ETX.xml,171,"Segui il tuo corso, e lascia dir le genti!",15,text,4
Das_Kapital_MEGA_A2_B005-00_ETX.xml:172,Das_Kapital_MEGA_A2_B005-00_ETX.xml,172,"London, 25. Juli 1867.",15,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:173,Das_Kapital_MEGA_A2_B005-00_ETX.xml,173,Karl Marx.,15,text,6
Das_Kapital_MEGA_A2_B005-00_ETX.xml:174,Das_Kapital_MEGA_A2_B005-00_ETX.xml,174,ERSTES BUCH.,17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:175,Das_Kapital_MEGA_A2_B005-00_ETX.xml,175,Der Produktionsprozeß des Kapitals.,17,text,2
Das_Kapital_MEGA_A2_B005-00_ETX.xml:176,Das_Kapital_MEGA_A2_B005-00_ETX.xml,176,ERSTES KAPITEL.,17,text,3
Das_Kapital_MEGA_A2_B005-00_ETX.xml:177,Das_Kapital_MEGA_A2_B005-00_ETX.xml,177,Waare und Geld.,17,text,4
Das_Kapital_MEGA_A2_B005-00_ETX.xml:178,Das_Kapital_MEGA_A2_B005-00_ETX.xml,178,1)Die Waare.,17,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:179,Das_Kapital_MEGA_A2_B005-00_ETX.xml,179,"Der Reichthum der Gesellschaften, in welchen kapitalistische Produktions- weise herrscht, erscheint als eine „ungeheure Waarensammlung“ einzelne Waare als seine Elementarform.",17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:180,Das_Kapital_MEGA_A2_B005-00_ETX.xml,180,Unsere Untersuchung beginnt daher mit der Analyse der Waare.,17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:181,Das_Kapital_MEGA_A2_B005-00_ETX.xml,181,"Die Waare ist zunächst ein äußerer Gegenstand, ein Ding, das durch seine Eigenschaften menschliche Bedürfnisse irgend einer Art befriedigt.",17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:182,Das_Kapital_MEGA_A2_B005-00_ETX.xml,182,"Die Natur dieser Bedürfnisse, ob sie z.",17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:183,Das_Kapital_MEGA_A2_B005-00_ETX.xml,183,"B. dem Magen oder der Phantasie ent- springen, ändert nichts an der Sache",17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:184,Das_Kapital_MEGA_A2_B005-00_ETX.xml,184,"wie die Sache das menschliche Bedürfniß befriedigt, ob unmittelbar als Lebensmittel, d. h. als Gegenstand des Genusses, oder auf einem Umweg, als Produktionsmittel.",17,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:185,Das_Kapital_MEGA_A2_B005-00_ETX.xml,185,1) Karl Marx:„Zur Kritik der Politischen Oekonomie.,17,footnote,17
Das_Kapital_MEGA_A2_B005-00_ETX.xml:186,Das_Kapital_MEGA_A2_B005-00_ETX.xml,186,"Berlin 1859“, p.",17,footnote,17
Das_Kapital_MEGA_A2_B005-00_ETX.xml:187,Das_Kapital_MEGA_A2_B005-00_ETX.xml,187,3.,17,footnote,17
Das_Kapital_MEGA_A2_B005-00_ETX.xml:188,Das_Kapital_MEGA_A2_B005-00_ETX.xml,188,"2) “Desire implies want; it is the appetite of the mind, and as natural as hunger to the body … the greatest number (of things) have their value from supplying the wants of the mind …” Nicholas Barbon:„A Discourse on coining the new money lighter, in answer to Mr. Locke's Considerations etc.",17,footnote,18
Das_Kapital_MEGA_A2_B005-00_ETX.xml:189,Das_Kapital_MEGA_A2_B005-00_ETX.xml,189,"London 1696“, p.2, 3.",17,footnote,18
Das_Kapital_MEGA_A2_B005-00_ETX.xml:190,Das_Kapital_MEGA_A2_B005-00_ETX.xml,190,"Jedes nützliche Ding, wie Eisen, Papier u. s. w., ist unter doppeltem   Ge- sichtspunkt zu betrachten, nach Qualität und Quantität.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:191,Das_Kapital_MEGA_A2_B005-00_ETX.xml,191,Jedes solche Ding ist ein Ganzes vieler Eigenschaften und kann daher nach verschiedenen Seiten nützlich sein.,18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:192,Das_Kapital_MEGA_A2_B005-00_ETX.xml,192,"Diese verschiedenen Seiten und daher die mannigfachen Gebrauchsweisen der Dinge zu entdecken, ist geschichtliche That die Findung gesellschaftlicher Maße für die Quantität der nützlichen Dinge.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:193,Das_Kapital_MEGA_A2_B005-00_ETX.xml,193,"Die Verschiedenheit der Waarenmaße entspringt theils aus der verschiede- nen Natur der zu messenden Gegenstände, theils aus Convention.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:194,Das_Kapital_MEGA_A2_B005-00_ETX.xml,194,Die Nützlichkeit eines Dings für das menschliche Leben macht es zum,18,text,9
Das_Kapital_MEGA_A2_B005-00_ETX.xml:195,Das_Kapital_MEGA_A2_B005-00_ETX.xml,195,Gebrauchswerth,18,text,10
Das_Kapital_MEGA_A2_B005-00_ETX.xml:196,Das_Kapital_MEGA_A2_B005-00_ETX.xml,196,"Waarenkörper, wie Eisen, Weizen, Diamant u. s. w., Gebrauchswerth, Gut, Artikel.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:197,Das_Kapital_MEGA_A2_B005-00_ETX.xml,197,"Bei Betrachtung der Gebrauchswerthe wird stets quantitative Be- stimmtheit vorausgesetzt, wie Dutzend Uhren, Elle Leinwand, Tonne Eisen u. s. w. Die Gebrauchswerthe der Waaren liefern das Material einer eignen Disciplin, der Waarenkunde Gebrauch oder der Consumtion.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:198,Das_Kapital_MEGA_A2_B005-00_ETX.xml,198,"Gebrauchswerthe bilden den stofflichen Inhalt des Reichthums,  welches immer seine gesellschaftliche Form sei.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:199,Das_Kapital_MEGA_A2_B005-00_ETX.xml,199,In der von uns zu betrachtenden Gesellschaftsform bilden sie zugleich die stofflichen Träger des ‒ Tauschwerths.,18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:200,Das_Kapital_MEGA_A2_B005-00_ETX.xml,200,"Der Tauschwerth erscheint zunächst als das quantitative Verhältniß, die Proportion, worin sich Gebrauchswerthe einer Art gegen   Gebrauchs- werthe anderer Art austauschen Ort wechselt.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:201,Das_Kapital_MEGA_A2_B005-00_ETX.xml,201,Der Tauschwerth scheint daher etwas Zufälliges und rein,18,text,23
Das_Kapital_MEGA_A2_B005-00_ETX.xml:202,Das_Kapital_MEGA_A2_B005-00_ETX.xml,202,"Relatives, ein der Waare innerlicher, immanenter Tauschwerth (valeur in- trinsèque) also eine contradictio in adjecto näher.",18,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:203,Das_Kapital_MEGA_A2_B005-00_ETX.xml,203,"Eine einzelne Waare, ein Quarter Weizen z.",18,text,27
Das_Kapital_MEGA_A2_B005-00_ETX.xml:204,Das_Kapital_MEGA_A2_B005-00_ETX.xml,204,B. tauscht sich in den ver-,18,text,27
Das_Kapital_MEGA_A2_B005-00_ETX.xml:205,Das_Kapital_MEGA_A2_B005-00_ETX.xml,205,"3) “Things have an intrinsick vertue (dieß bei Barbon die specifische Bezeichnung für Ge- brauchswerth), which in all places have the same vertue; as the loadstone to attract iron” (l. c. p. 6).",18,footnote,28
Das_Kapital_MEGA_A2_B005-00_ETX.xml:206,Das_Kapital_MEGA_A2_B005-00_ETX.xml,206,"Die Eigenschaft des Magnets, Eisen anzuziehn, wurde erst nützlich, sobald man vermittelst derselben die magnetische Polarität entdeckt hatte.",18,footnote,28
Das_Kapital_MEGA_A2_B005-00_ETX.xml:207,Das_Kapital_MEGA_A2_B005-00_ETX.xml,207,"4) “The natural worth of anything consists in its fitness to supply the necessities, or serve the conveniences of human life.”",18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:208,Das_Kapital_MEGA_A2_B005-00_ETX.xml,208,(John Locke: „Some Considerations of the Consequences of the Lowering of Interest.,18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:209,Das_Kapital_MEGA_A2_B005-00_ETX.xml,209,1691“ in „Works edit.,18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:210,Das_Kapital_MEGA_A2_B005-00_ETX.xml,210,Lond.,18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:211,Das_Kapital_MEGA_A2_B005-00_ETX.xml,211,1777“.,18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:212,Das_Kapital_MEGA_A2_B005-00_ETX.xml,212,V. II. p. 28).,18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:213,Das_Kapital_MEGA_A2_B005-00_ETX.xml,213,Im 17.,18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:214,Das_Kapital_MEGA_A2_B005-00_ETX.xml,214,"Jahrhundert finden wir noch häufig bei englischen Schriftstellern „Worth“ für Gebrauchswerth und „Value“ für Tauschwerth, ganz im Geist einer Sprache, die es liebt, die unmittelbare Sache germanisch und die reflectirte Sache romanisch auszudrücken.",18,footnote,32
Das_Kapital_MEGA_A2_B005-00_ETX.xml:215,Das_Kapital_MEGA_A2_B005-00_ETX.xml,215,"5) In der bürgerlichen Gesellschaft herrscht die fictio juris, daß jeder Mensch als Waarenkäufer eine encyklopädische Waarenkenntniß besitzt.",18,footnote,38
Das_Kapital_MEGA_A2_B005-00_ETX.xml:216,Das_Kapital_MEGA_A2_B005-00_ETX.xml,216,"6) «La valeur consiste dans le rapport d'échange qui se trouve entre telle chose et telle autre, entre telle mesure d'une production et telle mesure d'une autre.» (Le Trosne: „De L'Intérêt Social“.",18,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:217,Das_Kapital_MEGA_A2_B005-00_ETX.xml,217,Physiocrates.éd.,18,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:218,Das_Kapital_MEGA_A2_B005-00_ETX.xml,218,Daire.,18,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:219,Das_Kapital_MEGA_A2_B005-00_ETX.xml,219,Paris 1846. p. 889.),18,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:220,Das_Kapital_MEGA_A2_B005-00_ETX.xml,220,"7) “Nothing can have an intrinsick value” (N. Barbon l. c. p. 6), oder wie Butler sagt: “The value of a thing Is just as much as it will bring.”",18,footnote,44
Das_Kapital_MEGA_A2_B005-00_ETX.xml:221,Das_Kapital_MEGA_A2_B005-00_ETX.xml,221,schiedensten Proportionen mit andern Artikeln aus.,19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:222,Das_Kapital_MEGA_A2_B005-00_ETX.xml,222,"Dennoch bleibt sein Tauschwerth unverändert, ob in x Stiefelwichse, y Seide, z Gold u. s. w. ausgedrückt.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:223,Das_Kapital_MEGA_A2_B005-00_ETX.xml,223,Er muß also von diesen seinen verschiedenen Ausdrucks- weisen  unterscheidbar sein.,19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:224,Das_Kapital_MEGA_A2_B005-00_ETX.xml,224,"Nehmen wir ferner zwei Waaren, z.",19,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:225,Das_Kapital_MEGA_A2_B005-00_ETX.xml,225,B. Weizen und Eisen.,19,text,5
Das_Kapital_MEGA_A2_B005-00_ETX.xml:226,Das_Kapital_MEGA_A2_B005-00_ETX.xml,226,"Welches immer ihr Austauschverhältniß, es ist stets darstellbar in einer Gleichung, worin ein gegebenes Quantum Weizen irgend einem Quantum Eisen gleichgesetzt wird, z.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:227,Das_Kapital_MEGA_A2_B005-00_ETX.xml,227,B. 1 Quarter Weizen = a Ctr.,19,text,8
Das_Kapital_MEGA_A2_B005-00_ETX.xml:228,Das_Kapital_MEGA_A2_B005-00_ETX.xml,228,Eisen.,19,text,8
Das_Kapital_MEGA_A2_B005-00_ETX.xml:229,Das_Kapital_MEGA_A2_B005-00_ETX.xml,229,Was besagt diese Gleichung?,19,text,8
Das_Kapital_MEGA_A2_B005-00_ETX.xml:230,Das_Kapital_MEGA_A2_B005-00_ETX.xml,230,Daß,19,text,8
Das_Kapital_MEGA_A2_B005-00_ETX.xml:231,Das_Kapital_MEGA_A2_B005-00_ETX.xml,231,"derselbe Werth in zwei verschiednen Dingen, in 1 Qrtr.",19,text,9
Das_Kapital_MEGA_A2_B005-00_ETX.xml:232,Das_Kapital_MEGA_A2_B005-00_ETX.xml,232,Weizen und ebenfalls in a Ctr.,19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:233,Das_Kapital_MEGA_A2_B005-00_ETX.xml,233,Eisen existirt.,19,text,10
Das_Kapital_MEGA_A2_B005-00_ETX.xml:234,Das_Kapital_MEGA_A2_B005-00_ETX.xml,234,"Beide sind also gleich einem Dritten, das an und für sich weder das eine, noch das andere ist.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:235,Das_Kapital_MEGA_A2_B005-00_ETX.xml,235,"Jedes der beiden, soweit es Tauschwerth, muß also, unabhängig von dem andern, auf dieß Dritte reducir- bar sein.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:236,Das_Kapital_MEGA_A2_B005-00_ETX.xml,236,Ein einfaches geometrisches Beispiel veranschauliche dieß.,19,text,14
Das_Kapital_MEGA_A2_B005-00_ETX.xml:237,Das_Kapital_MEGA_A2_B005-00_ETX.xml,237,"Um den Flächeninhalt aller gradlinigen Figuren zu bestimmen und zu vergleichen, löst man sie in Dreiecke auf.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:238,Das_Kapital_MEGA_A2_B005-00_ETX.xml,238,Das Dreieck selbst reducirt man auf einen von seiner sichtbaren Figur ganz verschiednen Ausdruck ‒ das halbe Produkt seiner Grundlinie mit seiner Höhe.,19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:239,Das_Kapital_MEGA_A2_B005-00_ETX.xml,239,"Ebenso sind die Tauschwerthe der Waaren zu reduciren auf ein Gemeinsames, wovon sie ein Mehr oder Minder darstellen.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:240,Das_Kapital_MEGA_A2_B005-00_ETX.xml,240,Daß die Substanz des Tauschwerths ein von der physisch-handgreiflichen Existenz der Waare oder ihrem Dasein als Gebrauchswerth,19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:241,Das_Kapital_MEGA_A2_B005-00_ETX.xml,241,"durchaus Verschiednes und Unabhängiges, zeigt ihr Austauschverhältniß auf den ersten Blick.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:242,Das_Kapital_MEGA_A2_B005-00_ETX.xml,242,"Es ist charakterisirt eben durch die Abstraktion vom Ge- brauchswerth . Dem Tauschwerth nach betrachtet ist nämlich eine Waare grade so gut als jede andre, wenn sie nur in richtiger Proportion vorhanden ist",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:243,Das_Kapital_MEGA_A2_B005-00_ETX.xml,243,"Unabhängig von ihrem Austauschverhältniß oder von der Form, worin sie als Tausch-Werthe erscheinen, sind die Waaren daher zunächst als Werthe schlechthin zu betrachten",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:244,Das_Kapital_MEGA_A2_B005-00_ETX.xml,244,Als Gebrauchsgegenstände oder Güter sind die Waaren körperlich ver- schiedne  Dinge.,19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:245,Das_Kapital_MEGA_A2_B005-00_ETX.xml,245,Ihr Werthsein bildet dagegen ihre Einheit.,19,text,31
Das_Kapital_MEGA_A2_B005-00_ETX.xml:246,Das_Kapital_MEGA_A2_B005-00_ETX.xml,246,"Diese Einheit entspringt nicht aus der Natur, sondern aus der Gesellschaft.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:247,Das_Kapital_MEGA_A2_B005-00_ETX.xml,247,"Die gemein- same gesellschaftliche Substanz,  die sich in verschiednen Gebrauchswerthen nur verschieden darstellt, ist ‒ die Arbeit.",19,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:248,Das_Kapital_MEGA_A2_B005-00_ETX.xml,248,Als Werthe sind die Waaren nichts als krystallisirte Arbeit.,19,text,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:249,Das_Kapital_MEGA_A2_B005-00_ETX.xml,249,Die Maßeinheit,19,text,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:250,Das_Kapital_MEGA_A2_B005-00_ETX.xml,250,"8) “One sort of wares are as good as another, if the value be equal.”",19,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:251,Das_Kapital_MEGA_A2_B005-00_ETX.xml,251,"“There is no difference or distinction in things of equal value … One hundred pounds worth of lead or iron, is of as great a value as one hundred pounds worth of silver and gold.”",19,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:252,Das_Kapital_MEGA_A2_B005-00_ETX.xml,252,(N. Barbon l. c. p. 53 u. 7.),19,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:253,Das_Kapital_MEGA_A2_B005-00_ETX.xml,253,"9) Wenn wir künftig das Wort „Werth“ ohne weitere Bestimmung brauchen, so handelt es sich immer vom Tauschwerth.",19,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:254,Das_Kapital_MEGA_A2_B005-00_ETX.xml,254,"der Arbeit selbst ist die einfache Durchschnittsarbeit, deren Charakter zwar in verschiednen Ländern und Kulturepochen wechselt, aber in einer vor- handnen Gesellschaft gegeben ist.",20,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:255,Das_Kapital_MEGA_A2_B005-00_ETX.xml,255,"Komplicirtere Arbeit gilt nur als po- tenzirte  oder vielmehr multiplicirte einfache Arbeit, so daß z.",20,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:256,Das_Kapital_MEGA_A2_B005-00_ETX.xml,256,B. ein kleineres Quantum komplicirter Arbeit gleich einem größeren Quantum einfacher Arbeit.,20,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:257,Das_Kapital_MEGA_A2_B005-00_ETX.xml,257,"Wie diese Reduktion geregelt wird, ist hier gleichgültig.",20,text,6
Das_Kapital_MEGA_A2_B005-00_ETX.xml:258,Das_Kapital_MEGA_A2_B005-00_ETX.xml,258,"Daß sie beständig vorgeht, zeigt die Erfahrung.",20,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:259,Das_Kapital_MEGA_A2_B005-00_ETX.xml,259,Eine Waare mag das Produkt der komplicirtesten Arbeit sein.,20,text,1
