sent_id,file,sent_idx,char_idx,sentence,phrases,lem_phrases,sent_start,sent_end,kapital_candidate,manifest_candidate,anno_uuid,anno_start,anno_end,anno_text,anno_mentions_kapital,anno_mentions_manifest,flair_ner_spans,flair_contains_band,flair_contains_kapital,flair_contains_manifest
1897-98aCLEAN:9101,1897-98aCLEAN,9101,1277008,"355
schlug Moll nieder durch die Eröffnung, daß die Zentralbehörde einen Bundes¬
kongreß nach London zu berufen beabsichtige, wo die von uns geltend gemachten
kitischen Ansichten in einem öffentlichen manifest als Bundesdoktrin aufgestellt
werden sollten, daß jedoch den veralteten und widerstrebenden Elementen gegenüber
unsere persönliche Mitwirkung unerläßlich, diese aber an den Eintritt in den Bund
geknüpft sei.",Manifest,manifest,1277008,1277425,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9103,1897-98aCLEAN,9103,1277447,"Der Kongreß, auf dem die Bundesmitglieder
der Schweiz, Belgiens, Frankreichs, Deutschlands und Englands vertreten waren
fand statt und nach heftigen, mehrwöchentlichen Debatten wurde das von Engels
und mir abgefaßte manifest der kommunistischen Partei angenommen.",Manifest | Manifest der Kommunistischen Partei,manifest | manifest der kommunistisch partei,1277447,1277710,false,true,71088314-e903-4292-b79d-634b57d1b868,1277447,1277710,"Der Kongreß, auf dem die Bundesmitglieder der Schweiz, Belgiens, Frankreichs, Deutschlands und Englands vertreten waren fand statt und nach heftigen, mehrwöchentlichen Debatten wurde das von Engels und mir abgefaßte manifest der kommunistischen Partei angenommen.",No,Yes,,false,false,false
1897-98aCLEAN:9108,1897-98aCLEAN,9108,1278375,"Wer in diesem Jahrzehnt das
Kommunistische manifest lesen wollte und nicht gerade ein Raritätensammler war,
mußte sich schon an das jämmerliche Machwerk des Spitzels Stieber über die
angeblichen Kommunistenverschwörungen wenden, worin es abgedruckt war.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1278375,1278628,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9110,1897-98aCLEAN,9110,1278680,"Aber auch als die europäische
Erbeiterbewegung wieder erwacht war, dauerte es noch ziemlich ein Jahrzehnt,
bis das Kommunistische manifest von Neuem veröffentlicht wurde.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1278680,1278850,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9123,1897-98aCLEAN,9123,1280925,"356
Mit dem Kommunistischen manifest war das Ziel erreicht, das die Arbeiter¬
bewegung der vierziger Jahre überhaupt erreichen konnte.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1280925,1281059,false,true,2fbad1fa-c7f5-40fc-9f4b-5697341c9bbf,1280929,1281059,"Mit dem Kommunistischen manifest war das Ziel erreicht, das die Arbeiter¬ bewegung der vierziger Jahre überhaupt erreichen konnte.",No,Yes,"MISC : ""Kommunistischen manifest""",false,false,true
1897-98aCLEAN:9124,1897-98aCLEAN,9124,1281060,"Gleich nach der Ver¬
öffentlichung des manifestes brach die Februarrevolution aus, deren Wirkungen
dem Kapitalismus erst das Terrain ebnen sollten, auf dem er sich völlig ausleben
konnte.",Das Manifest | Manifest,der manifest | manifest,1281060,1281247,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9126,1897-98aCLEAN,9126,1281450,"Das manifest hätte noch einigen hundert
oder noch einigen tausend Arbeitern mehr zur Klarheit geholfen;",Das Manifest | Manifest,der manifest | manifest,1281450,1281553,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9130,1897-98aCLEAN,9130,1281981,"Die Arbeiter dieser Zeit würden das Kommunistische
Manifest gar nicht verstanden haben, und obgleich Marx sich beeilte, sofort
wieder an dem Emanzipationskampfe theilzunehmen, so dachte er nicht daran,
das manifest als Banner für das kämpfende Proletariat aufzurichten.",Das Manifest | Manifest | Kommunistische Manifest,der manifest | manifest | kommunistisch manifest,1281981,1282250,false,true,2d6341a7-2df3-4e08-a75a-b7efe418bc44,1281981,1282249,"Die Arbeiter dieser Zeit würden das Kommunistische Manifest gar nicht verstanden haben, und obgleich Marx sich beeilte, sofort wieder an dem Emanzipationskampfe theilzunehmen, so dachte er nicht daran, das manifest als Banner für das kämpfende Proletariat aufzurichten",No,Yes,,false,false,false
1897-98aCLEAN:9133,1897-98aCLEAN,9133,1282368,"Nichts kann irriger sein, als wenn bürger¬
liche Schriftsteller meinen, zwischen dem Kommunistischen manifest und den Statuten
der Internationalen bestehe ein großer Unterschied, etwa in dem Sinne, daß Marr
in den Statuten sich die Hörner abgelaufen habe, mit denen er im demisest
alles habe über den Haufen stürzen wollen.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1282368,1282691,false,true,945200af-1654-4ee8-8940-f6f5410a460f,1282368,1282691,"Nichts kann irriger sein, als wenn bürger¬ liche Schriftsteller meinen, zwischen dem Kommunistischen manifest und den Statuten der Internationalen bestehe ein großer Unterschied, etwa in dem Sinne, daß Marr in den Statuten sich die Hörner abgelaufen habe, mit denen er im demisest alles habe über den Haufen stürzen wollen.",No,Yes,,false,false,false
1897-98aCLEAN:9578,1897-98aCLEAN,9578,1339232,"Sie war
„das junge Mädchen“ und mußte es bleiben, bis man sie welk und vertrocknet
mit grauen Haaren und eingeschrumpftem Hirn in den Sarg legte —?
„Wußte denn Keiner, daß es grausam war, eine Blume, die nach Ent¬
faltung strebte, durch ein seidenes Band zu umschnüren, damit sie Knospe bleiben
sollte?",Band,band,1339232,1339534,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9580,1897-98aCLEAN,9580,1339609,"Fanny umschnürt kein seidenes Band, aber die eiserne Fessel der Armuth
rhindert ihre Entfaltung;",Band,band,1339609,1339705,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9636,1897-98aCLEAN,9636,1348356,"Mit der Konzentration des Kapitals
ist auch die Technik, die Strategie der gewerkschaftlichen Kämpfe bedeutend schwieriger
geworden, als dieses in der ersten Jugendzeit des Kapitalismus der Fall war.",Das Kapital | Kapital,der kapital | kapital,1348356,1348555,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9637,1897-98aCLEAN,9637,1348556,"An
die Stelle der kleinen Betriebe sind Riesenunternehmungen mit gewaltigen Kapitalien
getreten, das Verkehrswesen hat sich erheblich gehoben, die lokalen und nationalen
Schranken sind gefallen, die großen Unternehmungen besitzen Filialen in Gegenden
und Ländern, deren Arbeiterbevölkerung rückständig ist, sie haben sich ferner in Or¬
ganisationen zusammen gethan, die ausdrücklich die gewerkschaftlichen Bestrebungen
der Arbeiter bekämpfen sollen, verfolgen genau die gewerkschaftlichen Vorgänge
Kassenbestände, Mitgliederzahl, gerichtliche Urtheile etc. — und besitzen daher den
Arbeitern gegenüber eine viel stärkere position als in früheren Jahren.",Kapital,kapital,1348556,1349209,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:9824,1897-98aCLEAN,9824,1373698,"Mit ihnen, sowie einigen weniger
bekannt gewordenen Zeitgenossen beschäftigt sich dieser erste Band.",Erste Band | Band,erst band | band,1373698,1373798,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10004,1897-98aCLEAN,10004,1388555,"XVI. Jahrgang, I. Band.",Band,band,1388555,1388578,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10041,1897-98aCLEAN,10041,1393776,"Durch den tapferen und rücksichtslosen Widerstand, den das Zentrum
damals zu leisten wußte, hat es sich ein politisches Kapital erworben, von dessen
Zinsen es lange leben konnte.",Kapital,kapital,1393776,1393954,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10042,1897-98aCLEAN,10042,1393955,"Aber seit manchem Jahre hat es schon das
Kapital angreifen müssen, und mit seinem Umfall in der Flottenfrage setzt es
den letzten Rest dieses Kapitals aufs Spiel.",Das Kapital | Kapital,der kapital | kapital,1393955,1394117,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10128,1897-98aCLEAN,10128,1406294,"Jede Analyse der ökonomischen Wirkungen der Gewerkvereinsthätigkeit"",
heißt es dort im Vorwort, „sparen wir uns auf einen folgenden, die Probleme
des Gewerkvereinswesens behandelnden Band auf, bei dem wir ausführlicher die
Annalen der einzelnen Gewerkvereine benützen werden.",Band,band,1406294,1406569,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10133,1897-98aCLEAN,10133,1407086,"Trade Unionismus“ bekannt gemacht hat, ist diesmal im Stande, gleichzeitig mit
der Ausgabe des englischen Werkes den deutschen Lesern den ersten Band der
Uebersetzung von „Industrial Democracy“ vorzulegen, dem der zweite in kurzem
Abstande folgen wird.",Erste Band | Band,erst band | band,1407086,1407338,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10902,1897-98aCLEAN,10902,1503652,"Und die Erinnerung
an Madeleine ist, immer gleich frisch und unberührt, dass einzige Band, das mich
noch mit meiner Jugend verknüpft.",Band,band,1503652,1503785,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:10917,1897-98aCLEAN,10917,1505400,"XVI. Jahrgang, I. Band.",Band,band,1505400,1505423,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11688,1897-98aCLEAN,11688,1628817,"XVI. Jahrgang, I. Band.",Band,band,1628817,1628840,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11691,1897-98aCLEAN,11691,1628901,"In der „Bibliothek für Sozialwissenschaft“, die Georg F. Wigands Verlag
in Leipzig herausgiebt, ist als zehnter Band eine Schrift des Professors Platter
erschienen unter dem Titel: „Demokratie und Sozialismus“.",Band,band,1628901,1629111,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11714,1897-98aCLEAN,11714,1632741,"Natürlich weiß Herr Platter sehr gut, daß weder die Leser der
„Ethischen Kultur"", noch der „Sozialen Praxis“, noch derer „Zukunft“ das
Kommunistische manifest vergleichen werden, und so glaubt er sich diesen Hokus¬
pokus straflos erlauben zu können.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1632741,1632990,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11715,1897-98aCLEAN,11715,1632991,"Vergleicht man wirklich das manifest, so
findet man die zitirte Stelle gegen den Schluß des ersten Abschnittes hin, aber",Das Manifest | Manifest,der manifest | manifest,1632991,1633111,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11716,1897-98aCLEAN,11716,1633114,"nicht etwa als statsächliche Behauptung über den damaligen Umfang des deutschen
Proletariats, sondern vielmehr als das historische Endziel des im ersten Abschnitt
des manifestes näher dargelegten proletarischen Entwicklungsganges überhaupt.",Das Manifest | Manifest,der manifest | manifest,1633114,1633354,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11717,1897-98aCLEAN,11717,1633355,"Ueber das damalige deutsche Proletariat sagt das manifest in seinem vierten
Abschnitte nur, es sei viel entwickelter, als das englische Proletariat im siebzehn¬
ten und das französische Proletariat im achtzehnten Jahrhundert am Vorabend
der bürgerlichen Revolution gewesen sei, und es habe, sobald die Bourgeoisie
revolutionär auftrete, mit ihr gemeinsam gegen die absolute Monarchie, das feu¬
dale Grundeigenthum und die Kleinbürgerei zu kämpfen.",Das Manifest | Manifest,der manifest | manifest,1633355,1633802,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11718,1897-98aCLEAN,11718,1633803,"Man sieht, wie weit
entfernt die Verfasser des manifestes davon waren, dem damaligen deutschen
Proletariat die „ungeheure Mehrzahl“ des deutschen Volkes zuzusprechen, und",Das Manifest | Manifest,der manifest | manifest,1633803,1633973,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:11722,1897-98aCLEAN,11722,1634195,"Dieser Widerspruch zwischen dem jungen und dem alten Marx konstruirt
er aus dem dritten Theile des „Kapital"", von dem er „vermuthet"", daß die
kontinentalen Marxisten ihn nicht gelesen hätten.",Das Kapital | Kapital,der kapital | kapital,1634195,1634386,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1897-98aCLEAN:11727,1897-98aCLEAN,11727,1635114,"Und nun gestattet ihnen Marx selbst
— sie müssen offenbar sehr erstaunen, wenn sie die Stelle im „Kapital“ lesen,
und sich im tiefsten Grunde ihres Herzens blamirt fühlen, daß sie bisher viel
marxistischer waren, als Marx selbst, der offenbar auch nach 1848 noch einiges
beobachtete und dachte — von diesem Parteidogma abzuweichen“, und so seiten¬
lang weiter.",Das Kapital | Kapital,der kapital | kapital,1635114,1635474,true,false,f04a6909-e3fd-4460-b053-a6801821c632,1635114,1635474,"Und nun gestattet ihnen Marx selbst — sie müssen offenbar sehr erstaunen, wenn sie die Stelle im „Kapital“ lesen, und sich im tiefsten Grunde ihres Herzens blamirt fühlen, daß sie bisher viel marxistischer waren, als Marx selbst, der offenbar auch nach 1848 noch einiges beobachtete und dachte — von diesem Parteidogma abzuweichen“, und so seiten¬ lang weiter.",Yes,No,"MISC : ""Kapital""",false,true,false
1897-98aCLEAN:11734,1897-98aCLEAN,11734,1636796,"„im tiefsten Grunde ihres Herzens blamirt“ fühlen, wenn der „alte“ Marx im
dritten Bande des „Kapital“ sich in gleichem Sinne ausspricht.",Das Kapital | Kapital,der kapital | kapital,1636796,1636933,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1897-98aCLEAN:11742,1897-98aCLEAN,11742,1637799,"Man
merkt jetzt, weshalb Herr Platter aus allen möglichen Schriften von Marx, vom
Kommunistischen manifest bis zum dritten Bande des „Kapital“, alle mög¬
lichen Zitate herauschleppt, aber um die Literatur der Internationalen in weitem
Bogen herumgeht.",Manifest | Kommunistische Manifest | Das Kapital | Kapital,manifest | kommunistisch manifest | der kapital | kapital,1637799,1638050,true,true,96c8c9d2-0f9f-43e0-951d-94d083d40705,1637799,1638158,"Man merkt jetzt, weshalb Herr Platter aus allen möglichen Schriften von Marx, vom Kommunistischen manifest bis zum dritten Bande des „Kapital“, alle mög¬ lichen Zitate herauschleppt, aber um die Literatur der Internationalen in weitem Bogen herumgeht. Auch nicht mit einem Sterbenswörtchen erfahren die Leser seines Buches, daß es eine solche Literatur giebt.",Yes,Yes,"MISC : ""Kapital""",false,true,false
1897-98aCLEAN:11779,1897-98aCLEAN,11779,1644637,"Lesbarer ist ihr erster Abschnitt, der über Aristokratie
und Demokratie handelt, obgleich die Geschichtsphilosophie des Herrn Platter dem
nichts Neues sagt, der das Kommunistische manifest des „jungen“ und „unreifen
Max gelesen hat: Was Herr Platter über feudale, bürgerliche und proletarische
Gesellschaftsorganisation zu sagen weiß, liest sich viel verschwommener und zer¬
flossener, als die einschlägigen Abschnitte des manifestes, aber im Allgemeinen
ist es schon ganz recht.",Das Manifest | Manifest | Kommunistische Manifest,der manifest | manifest | kommunistisch manifest,1644637,1645116,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:12460,1897-98aCLEAN,12460,1743337,"Jahrgang, I. Band.",Band,band,1743337,1743355,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:12716,1897-98aCLEAN,12716,1785309,"Nun,
so verweise ich Bax auf das „Kommunistische manifest"", das, mit einer „Lob¬
hudelei“ der Bourgeoisie einsetzt, wie sie kein Soldschreiber derselben eindrucks¬
voller hätte schreiben können.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1785309,1785503,false,true,N/A,,,,No,No,"MISC : ""Kommunistische manifest""",false,false,true
1897-98aCLEAN:12717,1897-98aCLEAN,12717,1785504,"In den fünfzig Jahren, seit das manifest",Das Manifest | Manifest,der manifest | manifest,1785504,1785544,false,true,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:12869,1897-98aCLEAN,12869,1808062,"Die folgenden Stellen
entstammen der Uebersetzung des Bandes von Leo Berg.",Band,band,1808062,1808136,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:12947,1897-98aCLEAN,12947,1819089,"Schon 1858 kam alsdann Alphons mit einem Band Gedichte heraus: „Les
Amourenses“, welche ein gewisses Aufsehen erregten und ihm eine literarische und
dadurch auch eine gesellschaftliche Posttion verschafften.",Band,band,1819089,1819296,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:13039,1897-98aCLEAN,13039,1831814,"Desgleichen führt Poersch an, daß die Arbeiter den Unternehmerverbänden,
der Konzentration des Kapitals rc. rc. zu wenig Aufmerksamkeit schenken; theilweise
gebe ich das zu, aber ich muß doch konstatiren, daß die Arbeiterpresse, die politische
wie die gewerkschaftliche, sich seit Jahren bemüht, das Interesse der Arbeiter darauf
zu lenken.",Das Kapital | Kapital,der kapital | kapital,1831814,1832154,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:13071,1897-98aCLEAN,13071,1836389,"Sehr geschickt machte dieser einige Schnitte, sorgsam eine Verletzung von Adern und
Unsere Mittheilung folgt einem Referat im „Globus"" 1897, Band 72, S. 131.",Band,band,1836389,1836546,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:13235,1897-98aCLEAN,13235,1861884,"XVI. Jahrgang, I. Band.",Band,band,1861884,1861907,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:13259,1897-98aCLEAN,13259,1865204,"Im günstigsten Falle
würde dann das deutsche Proletariat einige augenblickliche und schnell vorüber¬
gehende Vortheile eintauschen gegen eine um so schwerer drückende Wucht des
Kapitals, das auf seinem Nacken lastet.",Das Kapital | Kapital,der kapital | kapital,1865204,1865420,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:13261,1897-98aCLEAN,13261,1865666,"Es handelt sich nicht so¬
wohl um ein größeres Deutschland, als um ei großere Kapital, und je mehr
das Kapital sich akkumulirt und konzentrirt, um so tiefer drückt es die Arbeiter¬
klasse nieder.",Das Kapital | Kapital,der kapital | kapital,1865666,1865861,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:13262,1897-98aCLEAN,13262,1865862,"Man kann freilich diesen Gedanken noch weiter spinnen und sagen:
je tiefer die Arbeiterklasse durch das Kapital niedergedrückt wird, um so stärker
wird auch ihr Gegendruck, durch den sie schließlich die Macht des Kapitals zer¬
bricht.",Das Kapital | Kapital,der kapital | kapital,1865862,1866096,true,false,N/A,,,,No,No,,false,false,false
1897-98aCLEAN:14109,1897-98aCLEAN,14109,1979261,"XVI. Jahrgang, I. Band.",Band,band,1979261,1979284,true,false,N/A,,,,No,No,,false,false,false
