file,quote,type,speaker,cue,addressee,frame,quote_offsets,cue_offsets,speaker_offsets,addressee_offsets,frame_offsets
1896-97aCLEAN_chunk_007.txt,"decken. einer wissenschaftlichen Analyse der Nachfrage so schlechtweg abgewiesen
wird, und es wäre wohl richtiger gewesen, von einem begrenzten Nutzen der
Grenznutzentheorie zu reden, als von ihrer „endgiltigen Gegenstandslosigkeit“.
Die schönen Ausführungen des ersten Buches des „Kapital"" über die
Waare und das Geld sind, wie man weiß, nicht nur begrifflich-analytischen,
sondern auch genetischen Charakters, zeigen deren thatsächliche Entstehungs- und
Entwicklungsgeschichte. Das wird aber von den meisten Popularisirern gern ver¬
gessen. Bemerkungen aus den ersten Paragraphen des Abschnitts, die sich auf
die unentwickelten, undifferenzirten Formen dieser Kategorien beziehen, werden
kurzerhand als endgiltige Definitionen übernommen. So stoßen wir auch bei
Hyndman auf Sätze, die nicht absolut falsch sind, aber so wie sie dastehen, dem
Leser einen falschen Begriff beibringen. In der sønst recht gelungenen Partie,
über das Geld heißt es 3. B.: „Belfort Bax sagt: Die Erde ist formloser
Stoff, und Werth (in diesen Falle Geld) ist stofflose Form, von seinem Erzeuger,
durch die ganze Waarenwelt getreunt."" Wir wissen nicht, in welcher Verbin¬
dung Bax jenen Satz gebraucht hat, so wie er hier steht,",Direct,,,,,20687-20694;21089-22288,,,,
1896-97aCLEAN_chunk_007.txt,"wissenschaftlichen Analyse der Nachfrage so schlechtweg abgewiesen
wird, und es wäre wohl richtiger gewesen, von einem begrenzten Nutzen der
Grenznutzentheorie einer einer einer einer",Direct,,"steht malen malen,",,,21095-21254;25473-25478;26241-26246;27650-27655;27855-27860,22282-22287;28008-28013;28008-28014,,,
1896-97aCLEAN_chunk_007.txt,"wissenschaftlichen Analyse der Nachfrage so schlechtweg abgewiesen
wird, und es wäre wohl richtiger gewesen, von einem begrenzten Nutzen der
Grenznutzentheorie einer einer einer einer",Direct,,steht,,"malen,",21095-21254;25473-25478;26241-26246;27650-27655;27855-27860,22282-22287,,,28008-28014
1896-97aCLEAN_chunk_007.txt,"malen, die Gegensätze so kraß wie möglich hervorzuheben.
und die Uebergänge abzuschwächen. Das überträgt sich dann leicht von der
sozialen Perspektive auf die historische und damit sind utopistische Aufstellungen,
unvermeidlich. Man",Direct,,"malen,",,,28008-28240,28008-28014,,,
1896-97aCLEAN_chunk_007.txt,"Indem sie sich selbstverständlich vorwiegend.
mit seinen Fehlern beschäftigt, kommen, ob sie es will oder nicht, seine Vorzlige,
imnier zu kurz.",IndirectFreeIndirect,eines Buches,,,,28826-28970,,28725-28737,,
1896-97aCLEAN_chunk_007.txt,"Darum sei zum Schlusse noch bemerkt, daß wenn wir Eingangs¬
die vortreffliche Technik der Hyndmanschen Arbeit anerkannten, wir hinzuzufüigen:
haben, daß einzelne Partien auch inhaltlich hohes Lob verdienen.",IndirectFreeIndirect,eines Buches,,,,28971-29177,,28725-28737,,
1896-97aCLEAN_chunk_007.txt,"dem Manne, der in England die
Stellung als vornehmster Interpret dieser Lehren eiunimmt, die Worte zurufen",Indirect,Wir,glauben uns berechtigt,,"Wir speziell, als Anhänger der Lehren¬
von Marx und Engels, glauben uns berechtigt,",29629-29735,29605-29627,29545-29548,,29545-29628
1896-97aCLEAN_chunk_106.txt,"im Jahre 1859, als Franzosen und Italiener mit den Oesterreichern,
in der Lombardei sich schlugen, habe Georg Herwegh fast täglich in einem kleinen¬
Züricher Blatte Nachrichten vom Kriegsschauplatz veröffentlicht, die ihm von dem
unter Garibaldi fechtenden Oberst Rüstow übermittelt worden seien",Indirect,Herr Zolling,weiß zu berichten,,"Herr Zolling weiß endlich
zu berichten,",1375-1670,1348-1352;1361-1373,1335-1347,,1335-1374
1896-97aCLEAN_chunk_065.txt,Es,Direct,uns undenkbar,erscheint,,,2458-2460,2461-2470,2471-2484,,
1896-97aCLEAN_chunk_065.txt,Es,Direct,erscheint,,,,2458-2460,,2461-2470,,
1896-97aCLEAN_chunk_065.txt,"Ein Lebensabriß und Er¬
innerungen (unter Beigabe von einem Porträt von Marx, der Abbildung seiner Grabstätte
und zwei faesimile Wiedergaben von Briefen Marx' und Engels)",Indirect,,,,,2957-3127,,,,
1896-97aCLEAN_chunk_065.txt,"Ehrlichen
machte sich auf beiden Seiten gleich stark geltend, und die politischen Verhält¬
nisse erhoben die Einigung zu einer Nothwendigkeit. Es waren aber noch
Vorurtheile zu schonen, und in dem Einigungsprogramm, das wir ausarbeiteten,
mußten wir uns zu verschiedenen Zugeständnissen entschließen, Marx, der die Lage,
der Dinge von Außen her nicht so gut übersehen konnte wie wir in Deutschland,
wollte von solchen Zugeständuissen nichts wissen;",Direct,,,,,4028-4476,,,,
1896-97aCLEAN_chunk_065.txt,Beschluß des Haager Kongresses vollständig begreiflich,Direct,,,,,3298-3352,,,,
1896-97aCLEAN_chunk_065.txt,Beschluß des Haager Kongresses vollständig begreiflich,Direct,,,,,3298-3352,,,,
1896-97aCLEAN_chunk_065.txt,Seiner,Indirect,Seiner,,,,9478-9484,,9478-9484,,
1896-97aCLEAN_chunk_065.txt,Seiner,Indirect,,,,,9478-9484,,,,
1896-97aCLEAN_chunk_065.txt,"Seiner Kritik des Gothaer Programms gegenüber gab es für die „Eisenacher
soweit sie von derselben Kenntniß erhielten, nur zwei Standpunkte.",Indirect,,,,,9478-9617,,,,
1896-97aCLEAN_chunk_065.txt,"keine Konzessionen an die „Vorurtheile“ der Lassalle¬
aner",Indirect,Marx,erklärt hatte,,"Marx für
theoretisch falsch erklärt hatte, , dann war das Programm kein diplomatisches saerifizio del intelletto, das man
den „rückständigen“ Lassalleanern brachte, sondern der Ausdruck einer wirklichen
Ueberzeugung",10783-10841,10768-10781,10740-10744,,10740-10782;10841-11013
1896-97aCLEAN_chunk_065.txt,"Seiner Kritik des Gothaer Programms gegenüber gab es für die „Eisenacher
soweit sie von derselben Kenntniß erhielten, nur zwei Standpunkte. Entweder er¬
kannten sie sie für theoretisch berechtigt an. Dann mußten sie darnach trachten, eine
Fassung des Programms zu finden, die der Marxschen Kritik entfprach, ohne die
Lassalleaner zu verletzen. War dies nicht möglich, dann mußten sie darauf bestehen,
daß die beanstandeten Punkte überhaupt aus dem Programm fortblieben. Der
politische Kompromiß darf doch nicht so weit gehen, daß ich einen Grundsatz für
den meinen erkläre, von dessen Unrichtigkeit ich überzeugt bin. Wären die Zugeständ¬
nisse, die Lassalleaner und Eisenacher im Gothaer Programm einander machten, der Art,
gewesen, dann wäre man zu dem sonderbaren Ergebniß gelangt, daß das „Einigungs¬
programm“ gerade jene Punkte enthielt, über die man nicht einig war¬
Aber es war für die „Eifenacher"" noch ein anderer Standpunkt gegenüber,
der Marxschen Kritik möglich, nämlich der, daß sie diese nicht für gerechtfertigt
hielten, daß sie der Ueberzeugung waren, das Richtige getroffen zu haben. Stand¬
man auf diesem Standpunkt, dann hatte man natürlich keine Urfache, den Programm¬
entwurf abzuändern, dann bildeten aber auch jene Stellen desselben, die Marx für
theoretisch falsch erklärt hatte,",Indirect,Marx,erklärt hatte,,,9478-10782,10768-10781,10740-10744,,
1896-97aCLEAN_chunk_110.txt,"daß die deutschen Gewerkschaftsorganisationen auf jener Höhe noch nicht an¬
gelangt sind, die einer so fortgeschrittenen Arbeiterschaft wie der deutschen ent¬
sprechen dürfte",Indirect,,woraus sich erklären läßt,,"Dazu kommt noch eine, jede normale
Entwicklung hemmende Vereinsgesetzgebung, woraus sich dann erklären läßt,",7610-7784,7578-7589;7595-7608,,,7501-7609
1896-97aCLEAN_chunk_062.txt,Dagegen gilt vom Deutschen Reiche,Indirect,Karl Marx,was sagte,,", was Karl Marx vor fürfzig Jahre
vom Deutschen Bunde sagte, nämlich daß es die zivilisirten Mängel der modernen
Staatswelt, deren Vortheile wir nicht besitzen, zu verbinden wisse mit den
barbarischen Mängeln des alten Absolutismus, dessen wir uns in vollem Maße
erfreuen",6544-6577,6579-6582;6631-6636,6583-6592,,6577-6848
1896-97aCLEAN_chunk_062.txt,"Aber man thue doch nicht fo, als ob dieser
Hirsch nun umhergehen werde, wie ein brilllender Löwe, um die Korruption zu¬
verschlingen, wo er sie finde.",IndirectFreeIndirect,,,,,13512-13662,,,,
1896-97aCLEAN_chunk_122.txt,"„überlebt""",Direct,,einig,,,6749-6759,6659-6664,,,
1896-97aCLEAN_chunk_122.txt,"daß es auch noch nüchtern urtheilende
Kritiker giebt",Indirect,,"nicht verschweigen nicht verschweigen,",,,20723-20775,20703-20721;20703-20722,,,
1896-97aCLEAN_chunk_122.txt,"daß die „Versunkene Glocke"" zwar reich an Einzelschönheiten, aber
schließlich auch doch nicht reicher sei als manche, längst für „überwunden“ erklärte
romantische Dichtungen vergangener Tage",Indirect,"einer dieser kühleren Köpfe beispielsweise in den
„Grenzboten""",meint,,"So meint einer dieser kühleren Köpfe beispielsweise in den
„Grenzboten"",",20850-21040,20780-20785,20786-20848,,20777-20849
1896-97aCLEAN_chunk_122.txt,„überwunden“,Direct,"einer dieser kühleren Köpfe beispielsweise in den
„Grenzboten""",meint,,"So meint einer dieser kühleren Köpfe beispielsweise in den
„Grenzboten"",",20979-20991,20780-20785,20786-20848,,20777-20849
1896-97aCLEAN_chunk_122.txt,"Der Kern der Dichtung und ihre
ganze Form seien durchaus romantisch und gegenüber dem romantisch-symbolischen
Grundwesen und Grundton der Dichtung kämen die vereinzelten Anklänge am
1896-97. I. Bd.


Die Neue Zeit.",IndirectFreeIndirect,,,,,21042-21256,,,,
1896-97aCLEAN_chunk_122.txt,„geniale“,Direct,Hauptmann,,,"vielleicht darin, daß Hauptmann die „alte Wittichen“ zwar in metrischer Form,
aber im schlesischen Dialekt sprechen läßt, eine",22475-22484,,22370-22379,,22348-22474
1896-97aCLEAN_chunk_130.txt,"„Ich bin doch nicht schuld daran, daß Du mir nichts zu essen giebst,
Mütterchen? Hab' ich denn etwas zum Abendbrot bekommen? Oder hab' ich¬
heute früh etwas gegessen? Schlag' mich nicht, Mütterchen! Schlag' mich nicht!""",Direct,,,,,12983-13202,,,,
1896-97aCLEAN_chunk_130.txt,A——ah ...,Direct,,,,,13728-13733;14577-14580,,,,
1896-97aCLEAN_chunk_130.txt,A——ah ...,Direct,,,,,13728-13733;14577-14580,,,,
1896-97aCLEAN_chunk_130.txt,A——ah ...,Direct,,,,,13728-13733;14577-14580,,,,
1896-97aCLEAN_chunk_130.txt,"sie
werde auf die Polizei gehen",Indirect,Sie,schimpft schreit,,"Sie schimpft, sie schreit,",18878-18909,18855-18863;18869-18876,18851-18854,,18851-18877
1896-97aCLEAN_chunk_130.txt,ich geb' sie nicht! Ich bekomme von Niemandem¬,IndirectFreeIndirect,,,,,19097-19143,,,,
1896-97aCLEAN_chunk_130.txt,ich geb' sie nicht! Ich bekomme von Niemandem¬,Direct,,,,,19097-19143,,,,
1896-97aCLEAN_chunk_130.txt,"„Ich gebe sie nicht.
eine andere geborgt und
zu Hause wollen Alle essen.""",Direct,,,,,19144-19217,,,,
1896-97aCLEAN_chunk_130.txt,Sie,Direct,,wollen,,,19953-19956,21802-21808,,,
1896-97aCLEAN_chunk_130.txt,Sie,Direct,,wollen,,,19953-19956,21802-21808,,,
1896-97aCLEAN_chunk_124.txt,"Man weiß daß der junge
Zar kein Herkules ist",Indirect,er,sagt,,", sagt er,",1797-1805;1816-1851,1807-1811,1812-1814,,1805-1815
1896-97aCLEAN_chunk_055.txt,"daß er kein Politiker, nur ein
„einfacher Literat“ sei, der sich mit verschiedenen revolutionären Persönlichkeiten,
durch die Bande der Jugendfreundschaft verknüpft fühlt, aber ohne ihre Ueber¬
zeugungen zu theilen",Indirect,Turgenteff,betont,,"Turgenteff weist diese Behauptung — wegen der er sich vor¬
dem Synod verantworten sollte — zurück und betont,",1171-1385,1163-1169,1061-1071,,1061-1170
1896-97aCLEAN_chunk_055.txt,„einfacher Literat“,Direct,Turgenteff,betont,,"Turgenteff weist diese Behauptung — wegen der er sich vor¬
dem Synod verantworten sollte — zurück und betont,",1202-1221,1163-1169,1061-1071,,1061-1170
1896-97aCLEAN_chunk_055.txt,"der nicht
mehr der „Kolokol“ von ehemals sei, deshalb auch in Rußland an Popularität
verliere",Indirect,Turgenteff,äußert sich,,"In denen aus dem Jahre 1862 äußert sich Turgenteff scharft
kritisch über den damals von Ogareff geleiteten „Kolokol“ („Glocke“),",1589-1682,1488-1499,1500-1510,,1460-1588
1896-97aCLEAN_chunk_055.txt,"„Aber die Wahrheit gelangt
ebenso schwer zu den Ohren politischer Flüchtlinge, als zu denen der Könige.“",Direct,Turgenteff,äußert sich,,"In denen aus dem Jahre 1862 äußert sich Turgenteff scharft
kritisch über den damals von Ogareff geleiteten „Kolokol“ („Glocke“),",1893-1997,1488-1499,1500-1510,,1460-1588
1896-97aCLEAN_chunk_055.txt,"verlange man politische Agitation,
die Zeitschrift bringe dagegen Abhandlungen von Bakunin — obendrein ohne jede¬
Kritik — und die Darlegung sozialistischer Theorien",Indirect,,so heißt es,,"In Rußland , so heißt es charakteristisch,",1726-1891,1696-1707,,,1684-1694;1694-1725
1896-97aCLEAN_chunk_055.txt,"„Und was die¬
Bilanz meiner Haltung aubetrifft, so ist sie leicht zu ziehen. Das Einzige, das
mein Gewissen erröthen lassen könnte, sind meine Beziehungen zu Katkoff, so ober¬
flächlich sie auch gewesen sind. Und auch hierzu könnte ich auf Deine Vorwürfe
antworten, daß ich meine Werke nicht der „Moskauer Zeitung"", — ich hoffe, daß
dies mir nie geschehen wird — sondern dem „Russischen Boten“ gab, der ganz
farblos und im Grunde nur eine literarische Zeitschrift ist, die einzige übrigens, die
man jetzt in Rußland liest, und die ihre Mitarbeiter bezahlt....",Direct,Turgenteff,sagt,,"In
einem gleichfalls an Herzen gerichteten Schreiben aus dem Jahre 1867 sagt Turgenteff,
bezüglich seiner Haltung gegenüber den Strömungen im Vaterlande:",2152-2711,2070-2074,2075-2085,,1998-2151
1896-97aCLEAN_chunk_055.txt,"Ich Ich habe bereits¬
Deinen Brief an Aksakoff gelesen, und ich habe ihn sogar mit Vergnügen gelesen.
Ich finde, daß Du vielzuviel Kratzfüße vor den Slavophilen machst (diese
Worte sind im Original deutsch), die Dir aus alter Gewohnheit noch immer am
Herzen liegen.",Direct,,habe,,,2713-2716;2713-2721;2722-2974,2717-2721,,,
1896-97aCLEAN_chunk_055.txt,Ich,Direct,,,,,2713-2716,,,,
1896-97aCLEAN_chunk_063.txt,"daß die großen Plätze (in Berlin) durch diejenigen Gesellschaften und Privatleute,
welche die umliegenden Terrains parzellirten, den Kommunen gratis übereignet
werden mußten.“",Indirect,,wird bewiesen,,"Wie groß die Forderungen sind, welche
die Kommunen für Erschließung von Terrains stellen, wird schon dadurch bewiesen,",14103-14278,14074-14078;14093-14101,,,13984-14102
1896-97aCLEAN_chunk_063.txt,daß die Ursache des Einsturzes der gelernter,Indirect,,wurde konstatirt,,"Vor Gericht wurde konstatirt,",21866-21896;22091-22104,21848-21864,,,21836-21865
1896-97aCLEAN_chunk_117.txt,"daß die für das Gesetz nothwendigen Zentrumsstimmen nur dann zu haben sein ,
würden, wenn man nicht ganz auf das sozialpolitische Schnörkelwerk verzichtete",Indirect,,stellte es sich heraus,,"In¬
der zweiten Lesung, dann im Plenum des Reichstags stellte es sich jedoch heraus,",21453-21608,21422-21437;21445-21451,,,21368-21452
1896-97aCLEAN_chunk_117.txt,"„Auf die Sozialpolitik des Zentrums fällt durch seine Haltung in der
Zuckersteuerfrage ein merkwürdiges Licht. Die vielgerühmte Betriebssteuer wird.
nur dem Scheine nach aufrecht erhalten. Einen Nutzen für die kleineren,
Fabriken würde die Skala des Antrags Pingen keineswegs mit sich bringen, dafür
aber auch für die größeren Fabriken keinen Nachtheil, sie wäre lediglich das
soziale Ornament, mit dem das Zentrum die Neuregelung der Zuckersteter,
verzieren möchte, man hätte den Wählern gegenüber das Schlagwort Betriebs¬
abgabe gerettet.",Direct,Das Blatt,schrieb,,"Das Blatt schrieb am 1. Mai 1896 ganz richtigt,",22652-23192,22614-22621,22604-22613,,22604-22651
1896-97aCLEAN_chunk_117.txt,darum anfangs,Indirect,,darum,,,24298-24303;24304-24311,24298-24303,,,
1896-97aCLEAN_chunk_117.txt,schließliche,Indirect,,,,,24359-24371,,,,
1896-97aCLEAN_chunk_117.txt,"allermindestens, weil die Raffinade (die
fertige Konsumwaare) mit einer noch höheren Prämie ausgestattet ist, als sie der¬
in ihr aufgegangenen Rohzuckermenge eigentlich entspricht, und weil schon aus
diesem Grunde die Raffinadenausfuhr fortwährend relativ wächst",Indirect,Wir,sagen,,Wir sagen:,25709-25972,25702-25707,25698-25701,,25698-25708
1896-97aCLEAN_chunk_088.txt,"Der Mangel an Muth sei in der natur¬
geschichtlichen Anlage des Handels begründet; der Handel werde nie, wie der
Großgrundbesitz, einen großen Trutzverein gründen, sondern sich allemal an die
bestehende Gewalt anschmiegen und jeden Bruch mit ihr zu vermeiden suchen.
Bestätigt wird diese nicht schmeichelhafte, aber unzweifelhaft richtige Auf¬
fassung durch das schmiegsame Fügen des deutschen Handels unter das neue¬
Börsengesetz.",IndirectFreeIndirect,Herr Alexander Meyer,,,,1225-1656,,1093-1113,,
1896-97aCLEAN_chunk_088.txt,"daß er von ihren politischen Muthendd¬
eine sehr geringe Meinung habe",Indirect,,sprach es aus,,", wie Herr Alexander Meyer,
sprach es vor einigen Tagen offen aus, ,",1154-1223,1115-1124;1149-1152,,,1087-1153;2588-2589
1896-97aCLEAN_chunk_088.txt,"der Börse,
fremde Personen anfgedrängt, die weder der Börsenvereinigung angehören, noch
zu den Kosten der Börse beitragen, die aber vollberechtigte Mitglieder des Börsen¬
vorstandes sein sollen und in die Selbstverwaltung bestimmend hineinzusprechen.
haben",Indirect,,,,,2590-2846,,,,
1896-97aCLEAN_chunk_088.txt,"wenn man die Nase,
welche die Börsenleute den agrarischen Volksaushungerern und der weisen Regierung
gedreht haben, tragisch nehmen wollte.",Indirect,,verzichtet,,"verzichtet,",3993-4132,3981-3991,,,3981-3992
1896-97aCLEAN_chunk_120.txt,„guten Willen“,Direct,,rühmen,,,903-917,324-330,,,
1896-97aCLEAN_chunk_120.txt,"geben sie nunmehr ihren „guten Willen“ kund,
das abzustellen, was sie „unzweifelhafte Uebelstände“ nennen",Indirect,den bisherigen Nachrichten,Nach,,Nach den bisherigen Nachrichten,879-984,847-851,852-878,,847-878
1896-97aCLEAN_chunk_120.txt,„unzweifelhafte Uebelstände“,Direct,den bisherigen Nachrichten,,,,949-977,,852-878,,
1896-97aCLEAN_chunk_120.txt,"ein gelindes Grauen
überläuft",Indirect,,"gelungenen gelungenen Probe auf die praktische Erfüllung dieses Berufs, wie
die Niederzwingung des Hamburger Ausstandes darstellt,",,,2932-2961,2812-2822;2812-2931,,,
